lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
2.0,1.0,831.0,71.0,37.0,0.4,0.4,3836.0,10985.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,28.06,42.89,1.0,1300.0,1749587.0,97.0
6.0,5.0,367.0,72.0,62.0,0.4,0.4,2927.0,13606.0,2.6,2.6,2.6,0.0,0.2,0.0,0.0,35.0,34.0,1.0,137.0,1753517.0,97.0
1.0,1.0,1107.0,47.0,26.0,0.2,0.2,9887.0,13536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,17.0,1.0,8188.0,1836408.0,97.0
0.0,0.0,131.0,6.0,10.0,0.2,0.2,419.0,6684.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.57,16.77,1.0,1913.0,1781405.0,99.0
0.0,0.0,157.0,12.0,12.0,0.2,0.2,2251.0,11782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,16.73,1.0,8312.0,1857227.0,97.0
5.0,1.0,357.0,78.0,54.0,0.2,0.2,1986.0,6841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,15.17,2.0,6397.0,1708602.0,95.0
1.0,0.0,492.0,46.0,75.0,0.6,0.6,15833.0,8868.0,1.0,1.0,1.0,0.0,1.6,0.0,0.0,52.0,60.4,3.0,292.0,1716125.0,96.0
1.0,0.0,230.0,28.0,34.0,0.2,0.2,2337.0,5853.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,15.4,16.8,2.2,635.0,1746576.0,91.0
0.0,0.0,254.0,32.0,22.0,0.4,0.2,99193.0,8531.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,32.6,44.0,1.2,7646.0,1870685.0,97.0
1.0,1.0,158.0,14.0,13.0,0.2,0.2,7637.0,5958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7222.0,1847120.0,98.0
22.0,33.0,210.0,14.0,17.0,0.2,0.2,7026.0,7795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7537.0,1868896.0,97.0
1.0,0.0,2358.0,143.0,184.0,0.4,0.6,75627.0,11554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,35.0,4.6,826.0,1637987.0,93.0
1.0,1.0,293.0,16.0,19.0,0.2,0.2,585.0,10621.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6,17.0,2.0,1114.0,1718784.0,98.0
1.0,0.0,387.0,52.0,28.0,0.2,0.2,38561.0,20944.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,16.6,24.4,1.0,8313.0,1863734.0,97.0
0.0,0.0,383.0,88.0,51.0,0.2,0.2,99388.0,25335.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,17.6,18.4,1.8,1132.0,1763850.0,96.0
1.0,0.0,570.0,63.0,42.0,0.2,0.2,63967.0,31511.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,15.6,19.2,2.4,3041.0,1707746.0,96.0
1.0,1.0,227.0,10.0,15.0,0.4,1.0,7003.0,23179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,35.8,1.2,7529.0,1878160.0,96.0
0.0,0.0,246.0,21.0,23.0,0.2,0.2,1143.0,34969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.8,2.0,720.0,1722043.0,98.0
1.0,1.0,161.0,8.0,9.0,0.2,0.2,6994.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,16.8,1.0,7739.0,1880280.0,99.0
0.0,0.0,653.0,95.0,63.0,0.2,0.2,3396.0,18647.0,1.2,1.2,1.2,0.0,0.2,0.0,0.0,16.4,18.4,1.4,264.0,1757120.0,92.0
0.0,0.0,186.0,17.0,29.0,0.2,0.2,463.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7420.0,1866392.0,97.0
0.0,0.0,132.0,6.0,9.0,0.2,0.2,416.0,4514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7739.0,1880280.0,99.0
2.0,1.0,209.0,9.0,16.0,0.2,0.2,7026.0,12841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7546.0,1878304.0,98.0
1.0,0.0,214.0,30.0,32.0,0.2,0.2,2422.0,6393.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,17.37,20.96,2.0,489.0,1738949.0,93.0
0.0,0.0,414.0,36.0,44.0,0.2,0.2,83481.0,46672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,17.64,1.4,2107.0,1772008.0,91.0
0.0,0.0,186.0,21.0,22.0,0.2,0.2,481.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,7360.0,1861421.0,98.0
0.0,0.0,177.0,11.0,24.0,0.2,0.2,992.0,23063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.8,1.0,9300.0,1869232.0,97.0
2.0,1.0,587.0,45.0,32.0,0.6,0.6,94622.0,9992.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,31.2,38.4,1.4,6259.0,1857560.0,96.0
1.0,1.0,185.0,11.0,14.0,0.2,0.2,6992.0,13238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,7278.0,1860096.0,98.0
1.0,0.0,180.0,12.0,28.0,0.6,0.2,4049.0,10974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,31.4,1.0,6406.0,1870936.0,98.0
0.0,0.0,485.0,44.0,30.0,0.2,0.2,8144.0,16480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.4,332.0,1752946.0,97.0
2.0,1.0,823.0,62.0,45.0,0.4,0.4,89883.0,10946.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,40.48,42.48,1.2,957.0,1746548.0,96.0
0.0,0.0,784.0,56.0,31.0,0.6,0.8,3987.0,6647.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,33.93,45.71,1.0,1318.0,1742839.0,95.0
3.0,2.0,298.0,32.0,27.0,0.4,0.4,83707.0,45334.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,33.47,44.89,1.0,2861.0,1777805.0,96.0
1.0,1.0,166.0,11.0,11.0,0.2,0.2,7467.0,6028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,12.92,1.0,4811.0,1816638.0,97.0
0.0,0.0,219.0,25.0,23.0,0.2,0.2,754.0,5505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83,16.83,1.0,585.0,1736176.0,98.0
2.0,0.0,799.0,32.0,34.0,0.6,0.6,29766.0,45886.0,1.2,1.6,1.6,0.0,0.2,0.0,0.0,40.0,49.4,1.4,229.0,1753770.0,94.0
0.0,0.0,206.0,9.0,15.0,0.2,0.2,429.0,8995.0,0.4,1.4,2.2,6.4,0.0,0.8,0.8,15.6,18.2,1.8,155.0,1741574.0,91.0
3.0,0.0,540.0,43.0,35.0,0.6,0.2,1700.0,23338.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,22.8,25.0,2.0,6195.0,1728032.0,97.0
0.0,0.0,222.0,30.0,22.0,0.2,0.2,84896.0,5119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,17.17,1.6,7302.0,1860350.0,97.0
2.0,1.0,237.0,24.0,18.0,0.4,0.4,28137.0,10858.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,37.4,39.8,1.0,7053.0,1852656.0,97.0
1.0,1.0,188.0,10.0,26.0,0.2,0.2,3035.0,26836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,16.77,1.0,9288.0,1865677.0,98.0
0.0,0.0,496.0,69.0,30.0,0.2,0.2,15309.0,7110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,1.6,1054.0,1762960.0,91.0
1.0,1.0,166.0,10.0,12.0,0.2,0.2,6990.0,5747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,5264.0,1856536.0,99.0
0.0,0.0,230.0,28.0,16.0,0.2,0.2,87903.0,7919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,17.6,1.2,6766.0,1826779.0,98.0
1.0,1.0,167.0,11.0,16.0,0.2,0.2,9214.0,9234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43,16.83,1.0,7914.0,1867534.0,99.0
0.0,0.0,401.0,58.0,47.0,0.2,0.2,1573.0,6755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,17.0,2.2,563.0,1710728.0,97.0
1.0,1.0,191.0,12.0,21.0,0.2,0.2,7015.0,20098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7291.0,1865608.0,98.0
0.0,0.0,133.0,7.0,9.0,0.2,0.2,438.0,5817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,8603.0,1865776.0,99.0
0.0,0.0,311.0,21.0,22.0,0.4,0.6,2364.0,10512.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,23.35,30.34,1.2,1313.0,1742256.0,98.0
0.0,0.0,405.0,71.0,57.0,0.2,0.2,1355.0,13224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.0,2.0,684.0,1721986.0,96.0
0.0,0.0,181.0,21.0,23.0,0.2,0.2,457.0,3332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.0,7436.0,1870405.0,98.0
0.0,0.0,1203.0,69.0,58.0,0.2,0.2,12567.0,47830.0,0.6,0.6,0.6,0.0,0.0,1.2,1.2,15.6,18.0,2.0,151.0,1718886.0,97.0
1.0,1.0,218.0,29.0,27.0,0.2,0.2,17759.0,14246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,8747.0,1835080.0,97.0
0.0,0.0,374.0,73.0,45.0,0.2,0.2,176823.0,35778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.2,3.2,948.0,1716074.0,97.0
1.0,0.0,444.0,54.0,66.0,0.2,0.2,58812.0,53197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,25.0,3.2,505.0,1703970.0,94.0
1.0,0.0,391.0,50.0,37.0,0.2,0.2,10642.0,17148.0,0.8,0.8,5.0,11.8,0.2,0.4,0.4,21.8,19.0,2.6,184.0,1712110.0,97.0
1.0,0.0,795.0,71.0,48.0,0.2,0.2,108337.0,25139.0,1.6,3.41,4.61,3.41,0.4,0.6,0.6,15.63,16.83,1.2,130.0,1745911.0,97.0
1.0,1.0,330.0,40.0,46.0,0.2,0.2,85936.0,34518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,18.2,3.4,1000.0,1717138.0,95.0
1.0,1.0,1078.0,34.0,30.0,0.4,0.4,1887.0,3124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,38.6,2.0,2233.0,1697794.0,96.0
2.0,0.0,306.0,43.0,38.0,0.4,1.4,845.0,10232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,2.0,6381.0,1711666.0,97.0
0.0,0.0,166.0,10.0,14.0,0.2,0.2,425.0,9930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7202.0,1874064.0,98.0
1.0,0.0,1220.0,42.0,50.0,1.0,1.0,8192.0,13230.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,41.4,59.4,3.2,314.0,1711651.0,97.0
1.0,0.0,461.0,54.0,18.0,0.2,0.2,17735.0,8554.0,0.0,0.0,0.0,0.0,0.2,1.8,3.2,15.8,18.0,1.0,579.0,1752811.0,97.0
1.0,1.0,256.0,18.0,20.0,0.4,1.0,23745.0,11954.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,31.2,40.6,1.2,3719.0,1849424.0,98.0
0.0,0.0,755.0,106.0,74.0,0.2,0.2,74771.0,37926.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.37,19.56,1.2,2104.0,1764972.0,89.0
15.0,23.0,200.0,16.0,19.0,0.2,0.2,3376.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,7250.0,1861542.0,97.0
1.0,1.0,610.0,46.0,43.0,0.2,0.2,10408.0,28520.0,3.0,3.4,3.0,0.0,0.6,0.2,0.2,15.6,17.6,1.0,276.0,1750955.0,97.0
3.0,2.0,380.0,47.0,10.0,0.4,1.4,21957.0,2478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,36.13,1.0,8507.0,1862716.0,98.0
1.0,1.0,214.0,17.0,30.0,0.2,0.2,7359.0,29992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,17.84,1.2,7309.0,1869372.0,97.0
0.0,0.0,163.0,11.0,17.0,0.2,0.2,3703.0,5873.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,15.6,16.8,1.0,5270.0,1856600.0,98.0
1.0,1.0,938.0,84.0,64.0,0.2,0.2,4789.0,27656.0,1.0,1.2,1.2,0.0,0.8,1.0,1.0,15.8,17.2,1.4,297.0,1752533.0,97.0
2.0,1.0,214.0,10.0,14.0,0.2,0.2,9873.0,44773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,7731.0,1866403.0,98.0
18.0,27.0,184.0,20.0,23.0,0.2,0.2,503.0,10524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.0,6298.0,1724355.0,98.0
2.0,1.0,254.0,11.0,22.0,0.2,0.2,10004.0,67114.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.63,17.23,1.0,7493.0,1869185.0,98.0
1.0,1.0,187.0,13.0,18.0,0.2,0.2,6998.0,4034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,6132.0,1856736.0,98.0
20.0,26.0,177.0,18.0,19.0,0.2,0.2,2164.0,6015.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.6,16.8,1.0,7431.0,1866853.0,97.0
1.0,1.0,259.0,37.0,31.0,0.2,0.2,39112.0,11366.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.6,17.6,1.0,7274.0,1847232.0,97.0
0.0,0.0,172.0,17.0,20.0,0.2,0.2,446.0,4412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,7388.0,1861860.0,98.0
0.0,0.0,326.0,28.0,29.0,0.2,0.2,1045.0,18304.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.8,17.2,3.0,581.0,1710640.0,98.0
1.0,1.0,177.0,13.0,15.0,0.2,0.2,7030.0,7013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.0,7441.0,1870565.0,98.0
0.0,0.0,199.0,19.0,17.0,0.2,0.2,32998.0,10272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.0,7198.0,1867335.0,98.0
1.0,0.0,223.0,13.0,21.0,0.2,0.2,5489.0,70655.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,22.2,18.8,1.0,7369.0,1862755.0,98.0
1.0,1.0,182.0,13.0,27.0,0.2,0.2,8163.0,7311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,16.8,1.0,5201.0,1860792.0,98.0
2.0,1.0,162.0,13.0,13.0,0.2,0.2,10981.0,13750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,16.97,1.0,8292.0,1859920.0,98.0
0.0,0.0,264.0,42.0,33.0,0.2,0.2,1016.0,10116.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,15.63,18.44,1.4,1374.0,1749756.0,98.0
1.0,0.0,2129.0,84.0,76.0,0.4,0.4,27000.0,23093.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,34.8,34.4,2.2,741.0,1717045.0,95.0
2.0,0.0,704.0,111.0,56.0,0.2,0.2,4696.0,9190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.0,5847.0,1720984.0,96.0
0.0,0.0,1751.0,43.0,51.0,0.2,0.2,47969.0,32606.0,3.2,4.6,4.6,0.0,0.6,0.6,1.0,17.2,17.4,2.2,156.0,1760072.0,96.0
1.0,0.0,304.0,58.0,46.0,0.2,0.2,1397.0,10710.0,1.8,2.0,2.0,0.0,0.2,0.0,0.0,16.8,20.8,1.2,225.0,1759638.0,98.0
2.0,1.0,158.0,9.0,10.0,0.2,0.2,13646.0,4979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,16.8,1.2,8577.0,1865565.0,99.0
1.0,0.0,251.0,17.0,18.0,0.6,1.4,445.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51,51.7,1.0,7560.0,1873974.0,96.0
11.0,2.0,596.0,65.0,76.0,0.8,0.8,25733.0,19067.0,2.61,2.61,2.61,0.0,1.8,1.8,1.8,46.29,64.93,1.2,189.0,1746907.0,94.0
1.0,1.0,178.0,12.0,13.0,0.2,0.2,7021.0,5203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7382.0,1865536.0,98.0
0.0,0.0,281.0,26.0,29.0,0.2,0.2,22484.0,40083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,1852.0,1763705.0,90.0
12.0,10.0,315.0,43.0,27.0,0.4,0.4,22934.0,10444.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,35.2,46.6,1.6,436.0,1744928.0,91.0
1.0,0.0,2284.0,92.0,62.0,0.2,0.2,20074.0,11558.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,16.8,17.2,1.8,828.0,1750747.0,87.0
0.0,0.0,2414.0,75.0,132.0,0.2,0.2,33243.0,31811.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,15.6,17.0,2.0,262.0,1708744.0,95.0
1.0,0.0,906.0,91.0,50.0,0.2,0.2,2541.0,21618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,17.6,1.6,990.0,1761512.0,91.0
1.0,0.0,225.0,14.0,22.0,0.2,0.2,5448.0,67049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,19.36,1.0,6935.0,1855302.0,97.0
0.0,0.0,1073.0,57.0,51.0,0.2,0.2,2235.0,25862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,7721.0,1871742.0,98.0
0.0,0.0,159.0,8.0,27.0,0.2,0.2,2061.0,27692.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,15.6,16.8,1.0,7641.0,1878904.0,97.0
0.0,0.0,230.0,34.0,24.0,0.2,0.2,110524.0,36306.0,0.0,0.0,0.0,0.0,0.0,5.0,9.8,14.2,20.8,1.0,5744.0,1863488.0,96.0
0.0,0.0,742.0,20.0,20.0,0.2,0.2,5277.0,9899.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,15.6,16.8,1.0,4601.0,1828424.0,97.0
0.0,0.0,191.0,16.0,26.0,0.2,0.2,5571.0,15140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,7293.0,1875112.0,97.0
1.0,1.0,1096.0,78.0,29.0,0.2,0.2,29396.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,4738.0,1826728.0,97.0
0.0,0.0,2441.0,70.0,89.0,0.2,0.2,14125.0,41814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.6,584.0,1743992.0,94.0
2.0,1.0,213.0,24.0,19.0,0.4,0.4,8182.0,12511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,31.0,1.0,7759.0,1882280.0,98.0
1.0,1.0,217.0,19.0,29.0,0.2,0.2,12371.0,15195.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,15.6,16.8,1.0,7255.0,1875328.0,98.0
1.0,0.0,341.0,53.0,28.0,0.2,0.2,193835.0,11060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,18.2,1.0,989.0,1762725.0,96.0
0.0,0.0,216.0,32.0,27.0,0.2,0.2,3001.0,23146.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,15.8,19.4,1.0,925.0,1742603.0,98.0
0.0,0.0,128.0,8.0,9.0,0.2,0.2,979.0,5030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,16.8,1.0,6946.0,1845040.0,98.0
1.0,1.0,209.0,12.0,37.0,0.2,0.2,10272.0,15749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7205.0,1874080.0,99.0
1.0,0.0,452.0,46.0,48.0,0.4,0.4,12705.0,45613.0,0.0,0.0,0.0,0.0,0.0,2.4,3.2,37.8,43.4,3.2,1241.0,1712851.0,96.0
18.0,23.0,192.0,14.0,33.0,0.2,0.2,427.0,14377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,16.8,1.0,5274.0,1858256.0,98.0
1.0,1.0,181.0,14.0,13.0,0.2,0.2,7597.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,23.35,2.0,9908.0,1866879.0,98.0
1.0,0.0,1195.0,52.0,68.0,0.2,0.2,19030.0,47276.0,2.0,2.2,2.2,0.0,0.2,1.0,1.0,18.0,17.6,3.0,192.0,1719048.0,97.0
0.0,0.0,592.0,56.0,36.0,0.2,0.2,1371.0,6333.0,0.0,0.0,0.0,0.0,0.0,0.2,0.39,16.02,16.8,1.0,1343.0,1705852.0,96.0
1.0,0.0,284.0,42.0,13.0,0.8,1.0,229389.0,9929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,66.6,1.2,7281.0,1877285.0,96.0
1.0,1.0,1533.0,39.0,37.0,0.2,0.2,12691.0,25273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,8243.0,1863248.0,98.0
2.0,1.0,2266.0,103.0,83.0,0.4,1.8,5874.0,11341.0,1.4,1.4,1.4,0.0,0.8,0.4,0.4,21.2,30.2,2.4,217.0,1711016.0,94.0
0.0,0.0,199.0,10.0,18.0,0.2,0.2,5478.0,58790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.0,7877.0,1875126.0,98.0
0.0,0.0,233.0,39.0,36.0,0.2,0.2,796.0,12532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,1.2,1334.0,1761776.0,98.0
0.0,0.0,1494.0,90.0,54.0,0.2,0.2,2782.0,6131.0,0.4,0.4,0.4,0.0,0.0,0.6,0.6,15.6,18.4,2.0,150.0,1718720.0,96.0
1.0,1.0,1242.0,41.0,36.0,0.2,0.2,35851.0,15667.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.6,17.0,1.4,4621.0,1828408.0,98.0
1.0,0.0,402.0,63.0,56.0,0.2,0.2,1691.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,14.2,17.2,1.4,1359.0,1746139.0,95.0
2.0,0.0,799.0,64.0,45.0,0.4,0.6,24644.0,17052.0,2.8,3.2,3.2,0.0,0.0,0.0,0.0,38.4,42.4,1.0,288.0,1745998.0,96.0
1.0,1.0,326.0,25.0,66.0,0.2,0.2,4291.0,72522.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,15.57,21.36,1.0,492.0,1727034.0,97.0
1.0,0.0,376.0,70.0,56.0,0.4,0.4,1676.0,43014.0,0.0,0.0,0.0,0.0,0.0,4.4,6.0,33.6,41.2,1.6,701.0,1755293.0,87.0
1.0,1.0,167.0,12.0,18.0,0.2,0.2,12365.0,15635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48,16.83,1.0,8337.0,1867503.0,98.0
1.0,1.0,1158.0,50.0,51.0,0.2,0.2,8656.0,22441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.4,7709.0,1871584.0,94.0
0.0,0.0,798.0,67.0,55.0,0.2,0.2,1382.0,6939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.8,1.6,987.0,1761488.0,93.0
1.0,0.0,2486.0,135.0,99.0,0.4,0.8,44382.0,30344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,34.8,2.0,437.0,1754147.0,89.0
2.0,1.0,205.0,15.0,14.0,0.2,0.2,7018.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7547.0,1870232.0,98.0
0.0,0.0,456.0,31.0,38.0,0.2,0.2,624.0,9687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.8,1.6,748.0,1757904.0,90.0
1.0,0.0,355.0,24.0,21.0,0.8,0.8,18370.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,50.6,73.8,1.0,7309.0,1864419.0,97.0
0.0,0.0,161.0,10.0,27.0,0.2,0.2,425.0,23258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,6236.0,1856808.0,99.0
1.0,0.0,243.0,35.0,33.0,0.2,0.2,6023.0,13554.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,15.57,16.77,1.0,448.0,1739701.0,98.0
0.0,0.0,498.0,22.0,28.0,0.6,0.6,10200.0,11243.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,28.2,38.0,1.0,7680.0,1871328.0,96.0
1.0,1.0,230.0,10.0,14.0,0.2,0.2,12031.0,45650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,7843.0,1871088.0,97.0
2.0,1.0,237.0,20.0,19.0,0.2,0.2,9384.0,10394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,17.03,1.0,6368.0,1852585.0,98.0
0.0,0.0,286.0,27.0,29.0,0.4,0.4,1133.0,7193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.54,38.32,1.0,7295.0,1861094.0,96.0
2.0,1.0,1407.0,71.0,67.0,0.2,0.2,5374.0,23273.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,18.84,25.05,1.0,601.0,1734565.0,95.0
0.0,0.0,303.0,48.0,39.0,0.2,0.2,253231.0,18778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,19.6,1.2,8054.0,1862464.0,98.0
1.0,1.0,359.0,50.0,35.0,0.2,0.2,280638.0,34065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,17.76,1.2,6719.0,1858523.0,96.0
0.0,0.0,283.0,34.0,51.0,0.2,0.2,10756.0,22572.0,0.6,0.6,0.6,0.0,0.4,1.2,1.2,17.56,16.77,1.0,249.0,1740794.0,97.0
1.0,1.0,298.0,16.0,32.0,0.2,0.2,8934.0,128171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.6,1.0,6876.0,1852733.0,97.0
0.0,0.0,166.0,10.0,20.0,0.2,0.2,431.0,12101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,6040.0,1855672.0,98.0
0.0,0.0,175.0,13.0,19.0,0.2,0.2,6319.0,12731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,16.77,1.0,8186.0,1865405.0,98.0
0.0,0.0,681.0,62.0,40.0,0.2,0.2,1931.0,34918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,18.4,1.8,991.0,1765360.0,89.0
